"first_character","second_character","Cue","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","trial_cond","switch_cond","cuedCharacter","obj_category","image","participant","task_resp.keys","task_resp.corr","task_resp.rt","response","respCat","V1","V2","V3","V4","P1","P2","P3","P4","Delta1","Delta2","Delta3","Delta4","Prob","Delta","accuracy"
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",4,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/gasburner.jpg",11,4,1,0.535755,4,"Kitchen & utensil",0.000584976209011472,3.51733763763993e-14,0.584542867226955,2.9081098541294e-08,0.159046116522066,0.158504431036893,0.523944994521115,0.158504457919926,-0.000942809838982407,-5.6689152151913e-14,0.669594876543373,-4.68701896090465e-08,0.523944994521115,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/canister.jpg",11,2,1,0.718655,2,"Kitchen & utensil",0.000362954596951145,2.18236886380051e-14,0.742225283946271,1.80436712422691e-08,0.0887334512323634,0.0885458193457378,0.73417490075824,0.0885458286636585,-0.000584976209011472,-3.51733763763993e-14,0.415457132773045,-2.9081098541294e-08,0.73417490075824,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/flooringstapler.jpg",11,1,0,1.91604,1,"Outdoor activity & sport item",0.000475613764508859,0.0914440920940236,0.000138442183570059,5.21279264241034e-15,0.212987367860571,0.362046282347034,0.212568955582001,0.212397394210394,-0.000766549698648718,-0.147381018945623,-0.000223128138870175,-8.40149072069901e-15,0.212397394210394,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",2,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/caulking.jpg",11,4,0,1.682415,4,"Outdoor activity & sport item",0.00029509952634389,0.0567374417596167,8.58978983497804e-05,3.23433162472226e-15,0.227952070360029,0.316813722118083,0.227674118084002,0.227560089437885,-0.000475613764508859,-0.0914440920940236,-0.000138442183570059,-5.21279264241034e-15,0.227560089437885,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",1,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/oven.jpg",11,1,1,1.14554,1,"Kitchen & utensil",0.000225198969494134,1.35407354890207e-14,0.840060985851747,1.11953842265205e-08,0.0566626836620218,0.0565883124400801,0.830160687763011,0.0565883161348873,-0.000362954596951145,-2.18236886380051e-14,0.257774716053729,-1.80436712422691e-08,0.830160687763011,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/bowl02a.jpg",11,3,1,2.602405,3,"Kitchen & utensil",0.000139727052053417,8.40149072069901e-15,0.90076416865732,6.9462930407316e-09,0.0418701719528415,0.0418360656342651,0.874457695083783,0.04183606732911,-0.000225198969494134,-1.35407354890207e-14,0.159939014148253,-1.11953842265205e-08,0.874457695083783,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/breadknife.jpg",11,3,1,0.97409,3,"Kitchen & utensil",8.66951084163238e-05,5.21279264241034e-15,0.938428092265565,4.30990004732626e-09,0.034456035006932,0.0344386178746105,0.896666728378204,0.0344386187402537,-0.000139727052053417,-8.40149072069901e-15,0.0992358313426798,-6.9462930407316e-09,0.896666728378204,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",4,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/hourglass.jpg",11,2,0,1.498245,2,"Outdoor activity & sport item",5.37908852499428e-05,3.23433162472226e-15,0.582257508508693,2.67412248648620e-09,0.0304614105220301,0.0304518558204703,0.908634877362109,0.0304518562953909,-8.66951084163238e-05,-5.21279264241034e-15,-0.938428092265565,-4.30990004732626e-09,0.0304518562953909,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/mallet01b.jpg",11,3,0,1.082295,3,"Electronic device & accessory",0.000183097582422399,0.0352033381677184,5.32962479400313e-05,2.00677482805867e-15,0.236699203035915,0.290334132136263,0.236520085492145,0.236446579335677,-0.00029509952634389,-0.0567374417596167,-8.58978983497804e-05,-3.23433162472226e-15,0.236699203035915,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pressurewasher.jpg",11,1,1,0.510775,1,"Hand labour tool & accessory",0.000113604806840183,0.401381837174375,3.30682135308908e-05,1.24512439594865e-15,0.241898103422391,0.274579500595567,0.241784510761138,0.241737885220905,-0.000183097582422399,0.964796661832282,-5.32962479400313e-05,-2.00677482805867e-15,0.274579500595567,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",1,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/potatomasher03b.jpg",11,1,1,1.466305,1,"Kitchen & utensil",3.33751164146154e-05,2.00677482805867e-15,0.740807309266793,1.65918721877723e-09,0.0891170835688739,0.0890997388192957,0.732683437930355,0.0890997396814755,-5.37908852499428e-05,-3.23433162472226e-15,0.417742491491307,-2.67412248648620e-09,0.732683437930355,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,0,4,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/floppydisk02a.jpg",11,4,1,1.551765,4,"Electronic device & accessory",0.379610045718714,0.249041551931351,2.05175183693043e-05,7.72550432519755e-16,0.137531289852899,0.587502731487855,0.137491214981909,0.137474763677337,0.99988639519316,-0.401381837174375,-3.30682135308908e-05,-1.24512439594865e-15,0.137531289852899,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/pot01.jpg",11,3,1,1.477815,3,"Kitchen & utensil",2.07079394680592e-05,1.24512439594865e-15,0.839181188655983,1.02946003440966e-09,0.0568404850926223,0.0568336208127334,0.829492272940686,0.0568336211539584,-3.33751164146154e-05,-2.00677482805867e-15,0.259192690733207,-1.65918721877723e-09,0.829492272940686,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,0,4,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/weedwacker.jpg",11,2,0,1.316515,2,"Electronic device & accessory",1.28484572663548e-05,7.72550432519755e-16,0.520678730870647,6.38739227528382e-10,0.0419571211635494,0.0419539772764573,0.874134924127249,0.0419539774327443,-2.07079394680592e-05,-1.24512439594865e-15,-0.839181188655983,-1.02946003440966e-09,0.0419571211635494,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/bucket02.jpg",11,4,0,1.533955,4,"Electronic device & accessory",0.235533016591004,0.15452043128058,1.27303085073371e-05,4.79336982496226e-16,0.469520010683324,0.292725613374377,0.118881600971905,0.118872774970394,-0.379610045718714,-0.249041551931351,-2.05175183693043e-05,-7.72550432519755e-16,0.469520010683324,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",4,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/snowblower.jpg",11,1,0,1.01683,1,"Electronic device & accessory",0.146138919478346,0.0958738150239203,7.89865283778347e-06,2.97409635820393e-16,0.384793816485322,0.287021023141559,0.164096359722853,0.164088800650266,-0.235533016591004,-0.15452043128058,-1.27303085073371e-05,-4.79336982496226e-16,0.384793816485322,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",2,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/travelmug.jpg",11,2,1,0.72415,2,"Kitchen & utensil",7.97195946897452e-06,4.79336982496226e-16,0.702600113702155,3.96312423160278e-10,0.104381770065241,0.104376917111081,0.686864395471346,0.104376917352332,-1.28484572663548e-05,-7.72550432519755e-16,0.479321269129353,-6.38739227528382e-10,0.686864395471346,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,0,4,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/nintendods.jpg",11,1,0,1.34956,1,"Kitchen & utensil",4.94628549229729e-06,2.97409635820393e-16,0.435935576794703,2.45896181073664e-10,0.0636533798442445,0.0636515436402412,0.809043532783991,0.0636515437315235,-7.97195946897452e-06,-4.79336982496226e-16,-0.702600113702155,-3.96312423160278e-10,0.809043532783991,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/bikewheel.jpg",11,2,0,0.481795,2,"Hand labour tool & accessory",3.06897448068158e-06,1.84530913968265e-16,0.270480780474071,1.52568853089318e-10,0.12750876145842,0.12750647924653,0.617478279935064,0.127506479359985,-4.94628549229729e-06,-2.97409635820393e-16,-0.435935576794703,-2.45896181073664e-10,0.12750647924653,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",4,0,5,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/antenna.jpg",11,1,0,0.514485,1,"Kitchen & utensil",1.90417726145045e-06,1.14494132364047e-16,0.167822624489114,9.46629379576119e-11,0.176643876370577,0.176641914681853,0.470072294168196,0.176641914779374,-3.06897448068158e-06,-1.84530913968265e-16,-0.270480780474071,-1.52568853089318e-10,0.470072294168196,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/patioumbrella.jpg",11,1,0,1.418245,1,"Electronic device & accessory",1.18146666446691e-06,7.10390799237595e-17,0.104127299695935,5.87346082854841e-11,0.20680763678111,0.206806211786919,0.37957993957421,0.20680621185776,-1.90417726145045e-06,-1.14494132364047e-16,-0.167822624489114,-9.46629379576119e-11,0.20680763678111,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/exercisebike.jpg",11,3,0,1.79105,3,"Kitchen & utensil",7.33053328335261e-07,4.40769388982154e-17,0.0646068703488217,3.64425009922467e-11,0.224336426664407,0.224335467570824,0.326992638146266,0.224335467618503,-1.18146666446691e-06,-7.10390799237595e-17,-0.104127299695935,-5.87346082854841e-11,0.326992638146266,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",3,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/crocodileclips.jpg",11,3,1,1.799835,3,"Electronic device & accessory",0.470212976940181,0.0594859096047327,4.90080162753849e-06,1.84530913968265e-16,0.331970899810733,0.276762013504362,0.195636339148209,0.195630747536695,0.853861080521654,-0.0958738150239203,-7.89865283778347e-06,-2.97409635820393e-16,0.331970899810733,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",1,0,5,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/drillbit03a.jpg",11,1,1,0.85092,1,"Hand labour tool & accessory",4.54830591793182e-07,0.379539558430098,0.0400860073050793,2.2611130257561e-11,0.234556450265805,0.234555828075817,0.29633189355163,0.234555828106748,-7.33053328335261e-07,1,-0.0646068703488217,-3.64425009922467e-11,0.234555828075817,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,0,5,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/jigsaw.jpg",11,2,0,1.1303,2,"Outdoor activity & sport item",2.82204389823498e-07,0.235489282016784,0.0248717817932838,1.40293118640009e-11,0.140748823023361,0.555782654869481,0.162719930723572,0.140748591383586,-4.54830591793182e-07,-0.379539558430098,-0.0400860073050793,-2.2611130257561e-11,0.140748591383586,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/ipad02.jpg",11,4,1,1.448615,4,"Electronic device & accessory",0.671288109734301,0.0369086537405397,3.04075354186903e-06,1.14494132364047e-16,0.62852141320655,0.142182708614057,0.114648955675461,0.114646922503932,0.529787023059819,-0.0594859096047327,-4.90080162753849e-06,-1.84530913968265e-16,0.62852141320655,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/snowboard.jpg",11,1,0,1.49523,1,"Kitchen & utensil",1.75096660322852e-07,0.146111783905113,0.0154319567140911,8.70463303405984e-12,0.183862945003203,0.431096187208652,0.201178110533586,0.183862757254559,-2.82204389823498e-07,-0.235489282016784,-0.0248717817932838,-1.40293118640009e-11,0.201178110533586,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",3,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/boatmotor.jpg",11,3,1,1.31526,3,"Outdoor activity & sport item",1.08640551181332e-07,0.0906565819603326,0.0095749186771126,0.379539558435499,0.210340875671764,0.356897625897637,0.22242075602517,0.210340742405429,-1.75096660322852e-07,-0.146111783905113,-0.0154319567140911,0.999999999991295,0.210340742405429,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/desktopcomputer.jpg",11,2,1,1.61885,2,"Electronic device & accessory",0.796047275416467,0.0229003595976059,1.8866672852933e-06,7.10390799237595e-17,0.783126185105042,0.0788642482781491,0.0690051629476185,0.0690044036691907,0.328711890265699,-0.0369086537405397,-3.04075354186903e-06,-1.14494132364047e-16,0.783126185105042,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",3,0,5,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/gravyboat.jpg",11,4,0,1.48375,4,"Outdoor activity & sport item",6.74071643583668e-08,0.056248822874326,0.00594085827039719,0.235489282020135,0.135643383415675,0.188307981924564,0.140425440284061,0.5356231943757,-1.08640551181332e-07,-0.0906565819603326,-0.0095749186771126,-0.379539558435499,0.5356231943757,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",3,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/electricoutlet.jpg",11,1,0,0.57962,1,"Kitchen & utensil",0.493915844015419,0.0142087672280401,1.17060241692857e-06,4.40769388982154e-17,0.852402556384879,0.0519534982288623,0.0478221359357106,0.0478218094505478,-0.796047275416467,-0.0229003595976059,-1.8866672852933e-06,-7.10390799237595e-17,0.0478221359357106,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/soccerball.jpg",11,4,1,3.09971,4,"Outdoor activity & sport item",4.18234789627672e-08,0.0349001694783915,0.00368606754575484,0.52565134233729,0.178822777316807,0.219189580853483,0.182708610885239,0.419279030944471,-6.74071643583668e-08,-0.056248822874326,-0.00594085827039719,0.764510717979865,0.419279030944471,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",1,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/carantenna.jpg",11,1,1,0.983455,1,"Electronic device & accessory",0.685994801106275,0.00881597798847371,7.26312492510295e-07,2.73479969718363e-17,0.661779967247485,0.116636800664649,0.110791850697392,0.110791381390473,0.506084155984581,-0.0142087672280401,-1.17060241692857e-06,-4.40769388982154e-17,0.661779967247485,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/reflector.jpg",11,4,1,0.83438,4,"Outdoor activity & sport item",2.59498142252281e-08,0.0216541745654272,0.00228705909709553,0.705685422408505,0.101542060006743,0.115210710572862,0.10290552678119,0.680341702639205,-4.18234789627672e-08,-0.0349001694783915,-0.00368606754575484,0.47434865766271,0.680341702639205,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",3,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/slidetray.jpg",11,3,1,1.44655,3,"Electronic device & accessory",0.805172195639155,0.00546996559559894,4.50648169820674e-07,1.69683502771979e-17,0.797861302160918,0.0688200496495755,0.06665941169293,0.0666592364965763,0.314005198893725,-0.00881597798847371,-7.26312492510295e-07,-2.73479969718363e-17,0.797861302160918,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",1,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/iceskate.jpg",11,1,1,2.864495,1,"Outdoor activity & sport item",1.61008331928419e-08,0.0134355587126967,0.00141902969728036,0.817389447227122,0.0627233371416891,0.06783588250519,0.0632445805531544,0.806196199799966,-2.59498142252281e-08,-0.0216541745654272,-0.00228705909709553,0.294314577591495,0.806196199799966,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",3,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/toyhockeystick01.jpg",11,3,1,1.632575,3,"Outdoor activity & sport item",9.98993007247404e-09,0.00833623269161814,0.000880451792575375,0.886697375791216,0.0448216587551814,0.0470546333660593,0.0450524028626182,0.863071305016141,-1.61008331928419e-08,-0.0134355587126967,-0.00141902969728036,0.182610552772878,0.863071305016141,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",2,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/swimgoggles.jpg",11,3,0,1.718285,3,"Electronic device & accessory",6.19835642401969e-09,0.00517230261687085,0.000546285508002329,0.550160645322291,0.0359992919995724,0.0371017720097254,0.0361141674599696,0.890784768530733,-9.98993007247404e-09,-0.00833623269161814,-0.000880451792575375,-0.886697375791216,0.0359992919995724,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",2,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/surfboard.jpg",11,2,1,1.36404,2,"Outdoor activity & sport item",3.8458349638549e-09,0.00320920916559685,0.000338948547518363,0.720892475361149,0.0966898725369062,0.0985166077763756,0.0968811948853795,0.707912324801339,-6.19835642401969e-09,-0.00517230261687085,-0.000546285508002329,0.449839354677709,0.707912324801339,NA,1
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",4,0,5,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/snowshovel.jpg",11,1,0,0.783955,1,"Electronic device & accessory",0.499577496046078,0.00339389726881749,2.79609362439604e-07,1.0528190105703e-17,0.85916139609402,0.0475676958741784,0.0466354920404843,0.0466354159913168,-0.805172195639155,-0.00546996559559894,-4.50648169820674e-07,-1.69683502771979e-17,0.85916139609402,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/propanetank01.jpg",11,1,1,1.6057,1,"Outdoor activity & sport item",2.38618845987838e-09,0.0019911873359764,0.000210304165462721,0.826824822017096,0.0602655402558521,0.0609694732731519,0.0603395016189615,0.818425484852034,-3.8458349638549e-09,-0.00320920916559685,-0.000338948547518363,0.279107524638851,0.818425484852034,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",4,0,5,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/rope03.jpg",11,3,0,1.6367,3,"Outdoor activity & sport item",0.309968073795135,0.00210577899805338,1.73486548486355e-07,6.53232548191634e-18,0.669306086866149,0.111135618843395,0.109779202682201,0.109779091608254,-0.499577496046078,-0.00339389726881749,-2.79609362439604e-07,-1.0528190105703e-17,0.109779091608254,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",1,0,5,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/podium.jpg",11,1,1,1.330235,1,"Outdoor activity & sport item",0.192322927939502,0.00130655256698083,1.07641540480282e-07,0.379539558430098,0.505122744048645,0.165798101427117,0.164539628909325,0.164539525614913,-0.309968073795135,-0.00210577899805338,-1.73486548486355e-07,1,0.164539525614913,NA,1
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",4,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/outletadapter.jpg",11,1,0,0.58385,1,"Outdoor activity & sport item",0.11932876879336,0.000810664182643214,6.67873177376604e-08,0.235489282016784,0.251987607001097,0.126237865543335,0.125642484184582,0.496132043270987,-0.192322927939502,-0.00130655256698083,-1.07641540480282e-07,-0.379539558430098,0.496132043270987,NA,0
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",1,0,5,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/pastaspoon.jpg",11,2,0,2.4179,2,"Outdoor activity & sport item",1.48053554548514e-09,0.00123545297372831,0.000130485415366989,0.513012094169683,0.043606302518576,0.0439216338023862,0.0436394994631248,0.868832564215913,-2.38618845987838e-09,-0.0019911873359764,-0.000210304165462721,-0.826824822017096,0.868832564215913,NA,0
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/dvdplayer.jpg",11,1,0,0.57803,1,"Outdoor activity & sport item",0.0740387805775207,0.000502985056727712,4.14388886547781e-08,0.146111783905113,0.261570645445907,0.170346521567531,0.169847588451718,0.398235244534844,-0.11932876879336,-0.000810664182643214,-6.67873177376604e-08,-0.235489282016784,0.398235244534844,NA,0
