"simCAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0,0.503769061217783,1,0,275.297213717955
0,0,2,0,275.297213717955
0,0,3,0,275.297213717955
0,0,4,0,275.297213717955
0,0,5,0,275.297213717955
0,1,6,0.223143482581523,275.127015346571
0,0,7,0,275.297213717955
0,0.332688816492603,8,0.112478853881676,275.275462071369
0,1,9,0.32542272418,274.880831784358
0,0,10,0,275.297213717955
0.111111111111111,0,1,0,275.297213717955
0.111111111111111,0.848193354952806,2,0.222275302335723,275.086406772095
