"","SubNum","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","trialNum","trialNbychar","listN","NfromChange","befAft","iCP","trialCond","image","recogAcc","confidence","association","RTrecog","corr_ans_assoc"
"702",5,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.803571428571428,0.65,0.7,0.91289,70,10,3,25,1,"beforeCP",1,"shotglass.jpg",1,4,"right",0.913275,1
"703",5,"m2",2,"Electronic device & accessory","Electronic device & accessory",1,0.807017543859649,0.666666666666667,0.636363636363636,0.593315,71,11,3,27,1,"beforeCP",1,"cellphone.jpg",1,2,NA,2.518165,NA
"704",5,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.810344827586207,0.681818181818182,0.666666666666667,1.07601,72,12,3,28,1,"beforeCP",1,"vhstape.jpg",1,4,"left",0.864465,1
"705",5,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.813559322033898,0.695652173913043,0.727272727272727,0.53184,73,11,3,31,1,"beforeCP",1,"butterknife.jpg",1,4,"right",2.928545,1
"706",5,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.816666666666667,0.708333333333333,0.692307692307692,1.005745,74,13,3,32,1,"beforeCP",1,"gps.jpg",1,2,NA,4.566815,NA
"707",5,"m5",1,"Kitchen & utensil","Kitchen & utensil",1,0.819672131147541,0.72,0.75,0.602325,75,12,3,34,1,"beforeCP",1,"waterbottle03.jpg",1,3,"left",1.491735,0
"708",5,"m5",3,"Electronic device & accessory","Kitchen & utensil",0,0.806451612903226,0.692307692307692,0.692307692307692,2.778585,76,13,3,35,1,"beforeCP",1,"peeler01.jpg",1,4,"left",4.95104,0
"709",5,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.80952380952381,0.703703703703704,0.714285714285714,0.88445,77,14,3,36,1,"beforeCP",1,"dvdplayer.jpg",1,4,"right",1.830195,0
"710",5,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.8125,0.714285714285714,0.714285714285714,1.301385,78,14,3,37,1,"beforeCP",1,"tupperware03a.jpg",1,2,NA,1.511165,NA
"711",5,"m5",4,"Hand labour tool & accessory","Kitchen & utensil",0,0.8,0.689655172413793,0.666666666666667,0.959905,79,15,3,38,1,"beforeCP",1,"espressomachine.jpg",0,3,NA,1.54213,NA
"712",5,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.803030303030303,0.7,0.6875,1.153665,80,16,3,39,1,"beforeCP",1,"bowl02a.jpg",1,4,"right",0.92974,1
"713",5,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.805970149253731,0.709677419354839,0.705882352941176,1.01076,81,17,3,40,1,"beforeCP",1,"towel01.jpg",1,4,NA,0.84196,NA
"714",5,"m2",3,"Electronic device & accessory","Electronic device & accessory",1,0.808823529411765,0.71875,0.733333333333333,1.23956,82,15,3,42,1,"beforeCP",1,"lightbulb01.jpg",1,4,"right",1.29506,0
"715",5,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.811594202898551,0.727272727272727,0.75,0.885825,83,16,3,43,1,"beforeCP",1,"outletadapter.jpg",1,4,"right",1.46428,0
"716",5,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.814285714285714,0.735294117647059,0.764705882352941,0.736475,84,17,3,44,1,"beforeCP",1,"securitycamera.jpg",0,3,"right",3.379745,0
"717",5,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.816901408450704,0.742857142857143,0.722222222222222,0.868925,85,18,3,45,1,"beforeCP",1,"funnel.jpg",1,4,"right",1.206735,1
"718",5,"m2",1,"Hand labour tool & accessory","Electronic device & accessory",0,0.805555555555555,0.722222222222222,0.722222222222222,0.478735,86,18,3,48,1,"beforeCP",1,"expansioncard.jpg",1,3,"left",1.88037,1
"719",5,"m2",2,"Electronic device & accessory","Kitchen & utensil",0,0.794520547945205,0,0,1.011885,87,1,4,2,0,"afterCP",1,"gasburner.jpg",1,2,NA,1.814965,NA
"720",5,"m2",4,"Kitchen & utensil","Kitchen & utensil",1,0.797297297297297,0.5,0.5,0.796875,88,2,4,3,0,"afterCP",1,"cork02.jpg",1,4,"right",1.59711,0
"721",5,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.8,0.666666666666667,0.666666666666667,1.26475,89,3,4,4,0,"beforeCP",1,"hourglass.jpg",1,4,NA,2.2653,NA
"722",5,"m2",1,"Kitchen & utensil","Kitchen & utensil",1,0.802631578947368,0.75,0.75,0.786475,90,4,4,5,0,"beforeCP",1,"cleaver01.jpg",1,3,NA,2.19337,NA
"723",5,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.805194805194805,0.8,1,0.873705,91,1,4,6,0,"beforeCP",1,"mallet01b.jpg",1,4,NA,2.727815,NA
"724",5,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.807692307692308,0.833333333333333,1,1.294835,92,2,4,7,0,"beforeCP",1,"hoe.jpg",1,4,NA,2.62869,NA
"725",5,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.810126582278481,0.857142857142857,0.8,1.456905,93,5,4,9,0,"beforeCP",1,"cookingpot.jpg",1,4,"left",0.91462,1
"726",5,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.8125,0.875,0.833333333333333,1.163125,94,6,4,11,0,"beforeCP",1,"tray.jpg",1,4,"left",1.26401,1
"727",5,"m5",2,"Electronic device & accessory","Hand labour tool & accessory",0,0.802469135802469,0.777777777777778,0.666666666666667,0.82642,95,3,4,12,0,"beforeCP",1,"jumpercables.jpg",1,4,NA,2.39431,NA
"728",5,"m5",2,"Electronic device & accessory","Hand labour tool & accessory",0,0.792682926829268,0.7,0.5,0.715815,96,4,4,13,0,"beforeCP",1,"squeegee01b.jpg",1,4,"right",1.105215,1
"729",5,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.795180722891566,0.727272727272727,0.6,0.794555,97,5,4,14,0,"beforeCP",1,"painttray.jpg",1,4,"left",1.082905,0
"730",5,"m5",3,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.785714285714286,0.666666666666667,0.5,1.47939,98,6,4,17,0,"beforeCP",1,"rope03.jpg",1,4,NA,0.95358,NA
"731",5,"m2",2,"Hand labour tool & accessory","Kitchen & utensil",0,0.776470588235294,0.615384615384615,0.714285714285714,1.08638,99,7,4,19,0,"beforeCP",1,"watercooler.jpg",1,4,"left",1.290365,1
"732",5,"m5",1,"Kitchen & utensil","Hand labour tool & accessory",0,0.767441860465116,0.571428571428571,0.428571428571429,1.15228,100,7,4,20,0,"beforeCP",1,"hammer01.jpg",1,2,NA,2.880005,NA
"733",5,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.770114942528736,0.6,0.5,1.04886,101,8,4,21,0,"beforeCP",1,"jigsaw.jpg",1,4,NA,1.742445,NA
"734",5,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.772727272727273,0.625,0.555555555555556,0.886165,102,9,4,22,0,"beforeCP",1,"level03a.jpg",1,4,"left",1.43715,0
"735",5,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.775280898876405,0.647058823529412,0.6,0.998335,103,10,4,23,0,"beforeCP",1,"toyhardhat.jpg",1,3,NA,3.3191,NA
"736",5,"m2",4,"Electronic device & accessory","Kitchen & utensil",0,0.766666666666667,0.611111111111111,0.625,1.355335,104,8,4,24,0,"beforeCP",1,"jar02.jpg",0,4,NA,0.935885,NA
"737",5,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.769230769230769,0.631578947368421,0.636363636363636,1.1296,105,11,4,25,1,"beforeCP",1,"drill01b.jpg",1,4,"right",1.16337,1
"738",5,"m2",1,"Outdoor activity & sport item","Kitchen & utensil",0,0.760869565217391,0.6,0.555555555555556,1.03578,106,9,4,28,1,"beforeCP",1,"saladspinner.jpg",0,3,NA,1.07542,NA
"739",5,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.763440860215054,0.619047619047619,0.666666666666667,1.926365,107,12,4,29,1,"beforeCP",1,"knifesharpener.jpg",1,4,"right",2.74451,1
"740",5,"m2",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.75531914893617,0.590909090909091,0.5,1.011925,108,10,4,31,1,"beforeCP",1,"thermos.jpg",1,2,"right",2.21373,0
"741",5,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.757894736842105,0.608695652173913,0.545454545454545,0.908125,109,11,4,32,1,"beforeCP",1,"aluminiumfoil.jpg",1,4,"left",1.06703,1
"742",5,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.760416666666667,0.625,0.692307692307692,1.287485,110,13,4,33,1,"beforeCP",1,"wateringcan.jpg",1,3,"left",5.229385,0
"743",5,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.762886597938144,0.64,0.714285714285714,1.181835,111,14,4,34,1,"beforeCP",1,"gardenshears01a.jpg",1,3,NA,1.518605,NA
"744",5,"m2",1,"Kitchen & utensil","Kitchen & utensil",1,0.76530612244898,0.653846153846154,0.583333333333333,1.08103,112,12,4,35,1,"beforeCP",1,"spoon01.jpg",1,4,NA,0.962885,NA
"745",5,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.767676767676768,0.666666666666667,0.615384615384615,0.94834,113,13,4,36,1,"beforeCP",1,"corkscrew03a.jpg",1,4,NA,1.23754,NA
"746",5,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.77,0.678571428571428,0.642857142857143,0.884215,114,14,4,37,1,"beforeCP",1,"bottlecap.jpg",1,4,"left",2.95837,1
"747",5,"m2",4,"Kitchen & utensil","Kitchen & utensil",1,0.772277227722772,0.689655172413793,0.666666666666667,0.78173,115,15,4,38,1,"beforeCP",1,"pot01.jpg",1,4,NA,0.911455,NA
"748",5,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.774509803921569,0.7,0.733333333333333,0.628705,116,15,4,39,1,"beforeCP",1,"gastank.jpg",1,4,"right",1.05653,1
"749",5,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.776699029126213,0.709677419354839,0.75,0.46763,117,16,4,40,1,"beforeCP",1,"stubbywrench01a.jpg",1,4,"left",1.212515,0
"750",5,"m2",1,"Kitchen & utensil","Kitchen & utensil",1,0.778846153846154,0.71875,0.6875,0.936325,118,16,4,41,1,"beforeCP",1,"potatomasher03b.jpg",1,4,"left",1.525225,1
"751",5,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.780952380952381,0.727272727272727,0.705882352941176,2.0018,119,17,4,43,1,"beforeCP",1,"oven.jpg",1,4,"right",1.88219,0
"752",5,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.783018867924528,0.735294117647059,0.764705882352941,0.56169,120,17,4,45,1,"beforeCP",1,"snowblower.jpg",1,4,NA,1.27351,NA
"753",5,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.785046728971963,0.742857142857143,0.777777777777778,1.17213,121,18,4,46,1,"beforeCP",1,"paintroller01.jpg",1,4,"right",0.96046,1
"754",5,"m2",2,"Kitchen & utensil","Kitchen & utensil",1,0.787037037037037,0.75,0.722222222222222,0.54279,122,18,4,47,1,"beforeCP",1,"pastaspoon.jpg",1,4,NA,0.99391,NA
"755",5,"m2",1,"Kitchen & utensil","Outdoor activity & sport item",0,0.779816513761468,0,0,0.50504,123,1,5,1,0,"afterCP",1,"badmintonracket.jpg",1,3,NA,1.085125,NA
"756",5,"m2",1,"Electronic device & accessory","Outdoor activity & sport item",0,0.772727272727273,0,0,0.593985,124,2,5,3,0,"afterCP",1,"shinpad.jpg",1,4,"left",3.228995,1
"757",5,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.774774774774775,0.333333333333333,0.333333333333333,0.674235,125,3,5,4,0,"afterCP",1,"surfboard.jpg",1,3,"right",2.363145,0
"758",5,"m5",4,"Hand labour tool & accessory","Electronic device & accessory",0,0.767857142857143,0.25,0,1.530635,126,1,5,5,0,"afterCP",1,"alarmclock01.jpg",1,3,"left",6.42805,0
"759",5,"m5",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.761061946902655,0.2,0,1.21878,127,2,5,8,0,"afterCP",1,"fan.jpg",1,4,NA,1.201575,NA
"760",5,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.763157894736842,0.333333333333333,0.5,1.194405,128,4,5,9,0,"afterCP",1,"podium.jpg",1,4,NA,1.350515,NA
"761",5,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.765217391304348,0.428571428571429,0.6,0.62035,129,5,5,10,0,"afterCP",1,"iceskate.jpg",1,4,NA,0.84488,NA
"762",5,"m5",2,"Electronic device & accessory","Electronic device & accessory",1,0.767241379310345,0.5,0.333333333333333,0.74854,130,3,5,11,0,"afterCP",1,"filmroll.jpg",1,4,NA,2.90297,NA
"763",5,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.769230769230769,0.555555555555556,0.5,0.96736,131,4,5,13,0,"beforeCP",1,"chandelier.jpg",1,2,NA,2.82563,NA
"764",5,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.771186440677966,0.6,0.666666666666667,0.550775,132,6,5,14,0,"beforeCP",1,"cooler01.jpg",1,4,"left",1.30515,1
"765",5,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.773109243697479,0.636363636363636,0.6,1.156055,133,5,5,15,0,"beforeCP",1,"lectern01.jpg",1,4,"left",1.840435,0
"766",5,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.775,0.666666666666667,0.714285714285714,1.49886,134,7,5,16,0,"beforeCP",1,"fishinghook03.jpg",1,4,"right",6.136155,0
"767",5,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.776859504132231,0.692307692307692,0.666666666666667,0.91316,135,6,5,17,0,"beforeCP",1,"coffeemachine.jpg",1,4,NA,1.39507,NA
"768",5,"m2",4,"Kitchen & utensil","Outdoor activity & sport item",0,0.770491803278689,0.642857142857143,0.625,1.3125,136,8,5,18,0,"beforeCP",1,"kiddiepool.jpg",0,3,NA,2.050675,NA
"769",5,"m2",4,"Kitchen & utensil","Outdoor activity & sport item",0,0.764227642276423,0.6,0.555555555555556,0.67926,137,9,5,19,0,"beforeCP",1,"snowboard.jpg",1,2,"left",3.27915,1
"770",5,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.766129032258065,0.625,0.6,0.68542,138,10,5,20,0,"beforeCP",1,"handgripper.jpg",1,4,NA,1.138935,NA
"771",5,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.768,0.647058823529412,0.636363636363636,0.60426,139,11,5,21,0,"beforeCP",1,"hockeypuck.jpg",1,4,NA,1.17806,NA
"772",5,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.76984126984127,0.666666666666667,0.666666666666667,2.290955,140,12,5,23,0,"beforeCP",1,"backpack01a.jpg",1,4,"right",1.850915,0
"773",5,"m5",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.763779527559055,0.631578947368421,0.571428571428571,0.518285,141,7,5,26,1,"beforeCP",1,"crocodileclips.jpg",0,2,NA,1.578205,NA
"774",5,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.765625,0.65,0.625,1.14915,142,8,5,28,1,"beforeCP",1,"fluorescentlightbulb.jpg",1,4,"left",2.601905,0
"775",5,"m5",3,"Outdoor activity & sport item","Electronic device & accessory",0,0.75968992248062,0.619047619047619,0.555555555555556,0.532425,143,9,5,31,1,"beforeCP",1,"ipod.jpg",1,3,"right",4.12956,1
"776",5,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.761538461538462,0.636363636363636,0.6,1.15639,144,10,5,32,1,"beforeCP",1,"telephone01b.jpg",0,2,NA,1.74103,NA
"777",5,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.763358778625954,0.652173913043478,0.636363636363636,0.635355,145,11,5,33,1,"beforeCP",1,"slidetray.jpg",1,4,"left",3.820645,0
"778",5,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.765151515151515,0.666666666666667,0.666666666666667,0.689065,146,12,5,34,1,"beforeCP",1,"photocopier.jpg",1,4,NA,1.41048,NA
"779",5,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.766917293233083,0.68,0.692307692307692,0.678885,147,13,5,35,1,"beforeCP",1,"desktopcomputer.jpg",0,2,"right",3.980145,1
"780",5,"m2",1,"Kitchen & utensil","Outdoor activity & sport item",0,0.761194029850746,0.653846153846154,0.615384615384615,0.57221,148,13,5,36,1,"beforeCP",1,"bikewheel.jpg",0,2,NA,1.04223,NA
"781",5,"m5",4,"Hand labour tool & accessory","Electronic device & accessory",0,0.755555555555556,0.62962962962963,0.642857142857143,1.81961,149,14,5,37,1,"beforeCP",1,"fuse.jpg",1,2,NA,4.20173,NA
"782",5,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.757352941176471,0.642857142857143,0.642857142857143,0.75636,150,14,5,38,1,"beforeCP",1,"poolnet.jpg",1,4,"left",2.307055,1
"783",5,"m5",1,"Hand labour tool & accessory","Electronic device & accessory",0,0.751824817518248,0.620689655172414,0.6,0.788725,151,15,5,39,1,"beforeCP",1,"floppydisk02a.jpg",1,3,"left",1.19641,0
"784",5,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.753623188405797,0.633333333333333,0.666666666666667,0.882345,152,15,5,40,1,"beforeCP",1,"hockeygoaliepad.jpg",1,2,"right",2.407515,0
"785",5,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.755395683453237,0.645161290322581,0.6875,0.6462,153,16,5,41,1,"beforeCP",1,"skihelmet01.jpg",1,2,NA,3.16841,NA
"786",5,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.757142857142857,0.65625,0.705882352941176,0.62978,154,17,5,42,1,"beforeCP",1,"anchor.jpg",1,4,"right",1.986345,0
"787",5,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.75886524822695,0.666666666666667,0.625,0.75633,155,16,5,43,1,"beforeCP",1,"carantenna.jpg",1,4,"right",1.545855,1
"788",5,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.76056338028169,0.676470588235294,0.722222222222222,0.728555,156,18,5,44,1,"beforeCP",1,"fishingrod.jpg",1,4,"left",1.393,1
"789",5,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.762237762237762,0.685714285714286,0.647058823529412,0.48906,157,17,5,45,1,"beforeCP",1,"lamp04a.jpg",0,2,NA,1.2678,NA
"790",5,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.763888888888889,0.694444444444444,0.666666666666667,0.848855,158,18,5,46,1,"beforeCP",1,"extensioncord.jpg",1,3,NA,1.393875,NA
"805",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,1,1,1,1.196,15,1,2,2,0,"beforeCP",1,"volleyball.jpg",1,4,"left",1.52,1
"806",6,"m5",1,"Kitchen & utensil","Hand labour tool & accessory",0,0.5,0.5,0,1.98,16,1,2,4,0,"afterCP",1,"toyhardhat.jpg",0,3,NA,0.77,NA
"807",6,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.666666666666667,0.666666666666667,1,1.235,17,2,2,6,0,"beforeCP",1,"patioumbrella.jpg",1,4,"right",1.765,0
"808",6,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.75,0.75,1,1.658,18,3,2,9,0,"beforeCP",1,"podium.jpg",1,4,NA,1.325,NA
"809",6,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.8,0.8,1,1.898,19,4,2,10,0,"beforeCP",1,"bikehelmet.jpg",1,3,"left",1.465,1
"810",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.833333333333333,0.833333333333333,1,2.278,20,5,2,11,0,"beforeCP",1,"anchor.jpg",1,4,NA,1.588,NA
"811",6,"m5",4,"Kitchen & utensil","Hand labour tool & accessory",0,0.714285714285714,0.714285714285714,0,1.981,21,2,2,12,0,"beforeCP",1,"snowshovel.jpg",0,2,"left",3.025,0
"812",6,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.75,0.75,0.333333333333333,2.039,22,3,2,13,0,"beforeCP",1,"level03a.jpg",1,4,NA,1.659,NA
"813",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.777777777777778,0.777777777777778,1,2.013,23,6,2,14,0,"beforeCP",1,"hockeygoaliepad.jpg",1,4,NA,1.331,NA
"814",6,"m5",1,"Kitchen & utensil","Hand labour tool & accessory",0,0.7,0.7,0.25,2.531,24,4,2,17,0,"beforeCP",1,"sewingmachine01a.jpg",0,1,"left",1.372,0
"815",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.727272727272727,0.727272727272727,1,1.476,25,7,2,19,0,"beforeCP",1,"fishingrod.jpg",1,4,"left",1.245,1
"816",6,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.75,0.75,0.4,1.609,26,5,2,20,0,"beforeCP",1,"axe01.jpg",1,3,NA,1.81,NA
"817",6,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.769230769230769,0.769230769230769,1,2.03,27,8,2,21,0,"beforeCP",1,"treadmill.jpg",1,3,NA,2.398,NA
"818",6,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.785714285714286,0.785714285714286,0.5,2.159,28,6,2,22,0,"beforeCP",1,"metalbrush.jpg",1,3,"left",2.267,0
"819",6,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.8,0.8,1,1.795,29,9,2,23,0,"beforeCP",1,"charcoalbarbecue.jpg",1,2,"right",2.372,0
"820",6,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.8125,0.8125,0.571428571428571,1.361,30,7,2,24,0,"beforeCP",1,"caulking.jpg",1,2,"right",1.995,1
"821",6,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.823529411764706,0.823529411764706,0.625,3.027,31,8,2,26,1,"beforeCP",1,"drill01b.jpg",1,3,"left",1.571,0
"822",6,"m5",3,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.777777777777778,0.777777777777778,0.555555555555556,2.624,32,9,2,27,1,"beforeCP",1,"hedgeshears.jpg",1,4,"right",1.38,1
"823",6,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.789473684210526,0.789473684210526,1,2.323,33,10,2,28,1,"beforeCP",1,"surfboard.jpg",1,4,"left",2.151,1
"824",6,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.8,0.8,1,2.588,34,11,2,29,1,"beforeCP",1,"catchermask.jpg",1,3,NA,1.709,NA
"825",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.80952380952381,0.80952380952381,1,1.495,35,12,2,30,1,"beforeCP",1,"soccerball.jpg",1,3,"right",1.224,0
"826",6,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.818181818181818,0.818181818181818,0.6,2.259,36,10,2,31,1,"beforeCP",1,"setsquare.jpg",1,4,NA,1.486,NA
"827",6,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.826086956521739,0.826086956521739,0.636363636363636,1.96,37,11,2,32,1,"beforeCP",1,"boltcutter.jpg",1,3,NA,1.667,NA
"828",6,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.833333333333333,0.833333333333333,0.666666666666667,1.611,38,12,2,34,1,"beforeCP",1,"hammer01.jpg",1,4,"left",1.387,0
"829",6,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.84,0.84,0.692307692307692,2.692,39,13,2,35,1,"beforeCP",1,"aircompressor.jpg",1,3,NA,2.422,NA
"830",6,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.846153846153846,0.846153846153846,1,1.527,40,13,2,37,1,"beforeCP",1,"canoepaddle02.jpg",1,4,NA,1.268,NA
"831",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.851851851851852,0.851851851851852,1,2.13,41,14,2,38,1,"beforeCP",1,"backpack01a.jpg",1,4,"left",2.2,1
"832",6,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.857142857142857,0.857142857142857,1,1.595,42,15,2,39,1,"beforeCP",1,"hockeypuck.jpg",1,4,"left",1.754,1
"833",6,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.862068965517241,0.862068965517241,1,1.595,43,16,2,40,1,"beforeCP",1,"baseballglove.jpg",0,1,"right",2.596,0
"834",6,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.866666666666667,0.866666666666667,0.714285714285714,1.663,44,14,2,41,1,"beforeCP",1,"snowblower.jpg",0,2,NA,0.835,NA
"835",6,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.870967741935484,0.870967741935484,0.733333333333333,1.563,45,15,2,43,1,"beforeCP",1,"rope03.jpg",1,4,NA,1.25,NA
"836",6,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.875,0.875,1,2.107,46,17,2,44,1,"beforeCP",1,"toyhockeystick01.jpg",1,4,"right",1.934,0
"837",6,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.878787878787879,0.878787878787879,0.75,3.576,47,16,2,45,1,"beforeCP",1,"saw02b.jpg",1,4,"right",2.649,1
"838",6,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.882352941176471,0.882352941176471,0.764705882352941,1.53,48,17,2,46,1,"beforeCP",1,"flooringstapler.jpg",0,3,NA,0.817,NA
"839",6,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.885714285714286,0.885714285714286,1,2.38,49,18,2,47,1,"beforeCP",1,"swimgoggles.jpg",1,3,"left",1.637,1
"840",6,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.888888888888889,0.888888888888889,0.777777777777778,1.561,50,18,2,48,1,"beforeCP",1,"wheel01.jpg",1,4,"right",1.383,1
"841",6,"m5",2,"Hand labour tool & accessory","Kitchen & utensil",0,0.864864864864865,0,0,1.28,51,1,3,1,0,"afterCP",1,"corkscrew03a.jpg",1,4,"right",1.684,1
"842",6,"m5",4,"Hand labour tool & accessory","Kitchen & utensil",0,0.842105263157895,0,0,2.079,52,2,3,2,0,"afterCP",1,"towel01.jpg",0,1,"left",1.513,0
"843",6,"m5",3,"Hand labour tool & accessory","Kitchen & utensil",0,0.82051282051282,0,0,1.829,53,3,3,4,0,"afterCP",1,"cork02.jpg",1,4,"right",1.405,1
"844",6,"m2",3,"Outdoor activity & sport item","Electronic device & accessory",0,0.8,0,0,1.562,54,1,3,5,0,"afterCP",1,"usbkey.jpg",1,4,NA,1.297,NA
"845",6,"m5",1,"Hand labour tool & accessory","Kitchen & utensil",0,0.780487804878049,0,0,1.546,55,4,3,6,0,"afterCP",1,"tupperware03a.jpg",1,3,"left",1.785,0
"846",6,"m2",4,"Outdoor activity & sport item","Electronic device & accessory",0,0.761904761904762,0,0,1.461,56,2,3,7,0,"afterCP",1,"cellphone.jpg",1,1,NA,2.688,NA
"847",6,"m5",2,"Hand labour tool & accessory","Kitchen & utensil",0,0.744186046511628,0,0,1.659,57,5,3,8,0,"afterCP",1,"butterknife.jpg",1,3,"left",2.517,0
"848",6,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.75,0.125,0.166666666666667,1.093,58,6,3,10,0,"afterCP",1,"travelmug.jpg",1,3,"right",1.607,1
