"SubNum","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","trialNum","trialNbychar","listN","NfromChange","befAft","iCP","trialCond","image"
"15","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.666666666666667","0.5","0.5","1.33349","104","8","4","24","0","afterCP","1","cowbell.jpg"
"15","m5","2","Outdoor activity & sport item","Hand labour tool & accessory","0","0.659340659340659","0.473684210526316","0.454545454545455","0.56633","105","11","4","25","1","afterCP","1","squeegee01b.jpg"
"15","m2","2","Hand labour tool & accessory","Kitchen & utensil","0","0.652173913043478","0.45","0.444444444444444","1.236035","106","9","4","28","1","afterCP","1","rollingpin01a.jpg"
"15","m5","4","Kitchen & utensil","Hand labour tool & accessory","0","0.645161290322581","0.428571428571429","0.416666666666667","0.51804","107","12","4","29","1","afterCP","1","stubbywrench01a.jpg"
"15","m2","2","Outdoor activity & sport item","Kitchen & utensil","0","0.638297872340426","0.409090909090909","0.4","1.01657","108","10","4","31","1","afterCP","1","gasburner.jpg"
"15","m2","3","Outdoor activity & sport item","Kitchen & utensil","0","0.631578947368421","0.391304347826087","0.363636363636364","1.05101","109","11","4","32","1","afterCP","1","canister.jpg"
"15","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.635416666666667","0.416666666666667","0.461538461538462","1.234305","110","13","4","33","1","afterCP","1","flooringstapler.jpg"
"15","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.639175257731959","0.44","0.5","0.845265","111","14","4","34","1","afterCP","1","caulking.jpg"
"15","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.642857142857143","0.461538461538462","0.416666666666667","1.26689","112","12","4","35","1","afterCP","1","oven.jpg"
"15","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.646464646464647","0.481481481481481","0.461538461538462","1.167495","113","13","4","36","1","afterCP","1","bowl02a.jpg"
"15","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.65","0.5","0.5","0.683345","114","14","4","37","1","afterCP","1","breadknife.jpg"
"15","m2","4","Kitchen & utensil","Kitchen & utensil","1","0.653465346534653","0.517241379310345","0.533333333333333","2.004515","115","15","4","38","1","afterCP","1","hourglass.jpg"
"15","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.656862745098039","0.533333333333333","0.533333333333333","0.683125","116","15","4","39","1","afterCP","1","mallet01b.jpg"
"15","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.660194174757281","0.548387096774194","0.5625","0.44969","117","16","4","40","1","afterCP","1","pressurewasher.jpg"
"15","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.663461538461539","0.5625","0.5625","1.348775","118","16","4","41","1","beforeCP","1","potatomasher03b.jpg"
"15","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.666666666666667","0.575757575757576","0.588235294117647","1.23345","119","17","4","43","1","beforeCP","1","pot01.jpg"
"15","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.669811320754717","0.588235294117647","0.588235294117647","1.584065","120","17","4","45","1","beforeCP","1","bucket02.jpg"
"15","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.672897196261682","0.6","0.611111111111111","1.08477","121","18","4","46","1","beforeCP","1","snowblower.jpg"
"15","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.675925925925926","0.611111111111111","0.611111111111111","1.33478","122","18","4","47","1","beforeCP","1","travelmug.jpg"
"15","m2","1","Kitchen & utensil","Outdoor activity & sport item","0","0.669724770642202","0","0","1.383125","123","1","5","1","0","afterCP","1","bikewheel.jpg"
"15","m2","1","Electronic device & accessory","Outdoor activity & sport item","0","0.663636363636364","0","0","1.233","124","2","5","3","0","afterCP","1","patioumbrella.jpg"
"15","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.333333333333333","0.333333333333333","1.235615","125","3","5","4","0","afterCP","1","exercisebike.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.669642857142857","0.5","1","1.183365","126","1","5","5","0","afterCP","1","crocodileclips.jpg"
"15","m5","3","Hand labour tool & accessory","Electronic device & accessory","0","0.663716814159292","0.4","0.5","1.29999","127","2","5","8","0","afterCP","1","ipad02.jpg"
"15","m2","2","Electronic device & accessory","Outdoor activity & sport item","0","0.657894736842105","0.333333333333333","0.25","0.601605","128","4","5","9","0","afterCP","1","snowboard.jpg"
"15","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.660869565217391","0.428571428571429","0.4","0.75143","129","5","5","10","0","afterCP","1","boatmotor.jpg"
"15","m5","2","Electronic device & accessory","Electronic device & accessory","1","0.663793103448276","0.5","0.666666666666667","0.534415","130","3","5","11","0","afterCP","1","desktopcomputer.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.666666666666667","0.555555555555556","0.75","0.796245","131","4","5","13","0","beforeCP","1","electricoutlet.jpg"
"15","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.669491525423729","0.6","0.5","0.84823","132","6","5","14","0","beforeCP","1","soccerball.jpg"
"15","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.672268907563025","0.636363636363636","0.8","0.810705","133","5","5","15","0","beforeCP","1","carantenna.jpg"
"15","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.675","0.666666666666667","0.571428571428571","0.533345","134","7","5","16","0","beforeCP","1","reflector.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.677685950413223","0.692307692307692","0.833333333333333","0.90037","135","6","5","17","0","beforeCP","1","slidetray.jpg"
"15","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.680327868852459","0.714285714285714","0.625","1.08463","136","8","5","18","0","beforeCP","1","iceskate.jpg"
"15","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.682926829268293","0.733333333333333","0.666666666666667","0.91711","137","9","5","19","0","beforeCP","1","toyhockeystick01.jpg"
"15","m2","3","Electronic device & accessory","Outdoor activity & sport item","0","0.67741935483871","0.6875","0.6","1.499505","138","10","5","20","0","beforeCP","1","swimgoggles.jpg"
"15","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.68","0.705882352941176","0.636363636363636","0.70076","139","11","5","21","0","beforeCP","1","surfboard.jpg"
"15","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.682539682539683","0.722222222222222","0.666666666666667","0.945945","140","12","5","23","0","beforeCP","1","propanetank01.jpg"
"15","m5","2","Hand labour tool & accessory","Electronic device & accessory","0","0.677165354330709","0.684210526315789","0.714285714285714","1.317865","141","7","5","26","1","beforeCP","1","outletadapter.jpg"
"15","m5","2","Kitchen & utensil","Electronic device & accessory","0","0.671875","0.65","0.625","1.03381","142","8","5","28","1","beforeCP","1","dvdplayer.jpg"
"15","m5","3","Outdoor activity & sport item","Electronic device & accessory","0","0.666666666666667","0.619047619047619","0.555555555555556","1.151185","143","9","5","31","1","beforeCP","1","filmnegative.jpg"
"15","m5","3","Outdoor activity & sport item","Electronic device & accessory","0","0.661538461538462","0.590909090909091","0.5","0.532845","144","10","5","32","1","beforeCP","1","wire.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.66412213740458","0.608695652173913","0.545454545454545","1.8674","145","11","5","33","1","beforeCP","1","gps.jpg"
"15","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.666666666666667","0.625","0.583333333333333","1.600305","146","12","5","34","1","beforeCP","1","satellitedish01.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.669172932330827","0.64","0.615384615384615","1.134615","147","13","5","35","1","beforeCP","1","extensioncord.jpg"
"15","m2","4","Electronic device & accessory","Outdoor activity & sport item","0","0.664179104477612","0.615384615384615","0.615384615384615","1.453455","148","13","5","36","1","beforeCP","1","bikehelmet.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.666666666666667","0.62962962962963","0.642857142857143","0.91633","149","14","5","37","1","beforeCP","1","airconditioner.jpg"
"15","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.669117647058823","0.642857142857143","0.642857142857143","0.983615","150","14","5","38","1","beforeCP","1","anchor.jpg"
"15","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.671532846715328","0.655172413793103","0.666666666666667","1.133285","151","15","5","39","1","beforeCP","1","lectern01.jpg"
"15","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.673913043478261","0.666666666666667","0.666666666666667","2.933625","152","15","5","40","1","beforeCP","1","fishingrod.jpg"
"15","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.676258992805755","0.67741935483871","0.6875","0.75152","153","16","5","41","1","beforeCP","1","sportbag.jpg"
"15","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.678571428571429","0.6875","0.705882352941176","0.834305","154","17","5","42","1","beforeCP","1","baseballglove.jpg"
"15","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.680851063829787","0.696969696969697","0.6875","1.050215","155","16","5","43","1","beforeCP","1","expansioncard.jpg"
"15","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.683098591549296","0.705882352941176","0.722222222222222","1.08327","156","18","5","44","1","beforeCP","1","bikelock.jpg"
"15","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.685314685314685","0.714285714285714","0.705882352941176","0.551275","157","17","5","45","1","beforeCP","1","securitycamera.jpg"
"15","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.6875","0.722222222222222","0.722222222222222","1.318465","158","18","5","46","1","beforeCP","1","papershredder.jpg"
"16","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0","0","0","2.366","1","1","0","1","0","afterCP","1","handrake01a.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.5","0.5","0.5","2.109","2","2","0","2","0","afterCP","1","jumpingjack.jpg"
"16","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","1","1.175","3","1","0","3","0","beforeCP","1","racquetballracket.jpg"
"16","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.75","0.75","1","0.998","4","2","0","4","0","beforeCP","1","racquetballracket.jpg"
"16","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.8","0.8","1","1.058","5","3","0","5","0","beforeCP","1","crosscountryski.jpg"
"16","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.833333333333333","0.833333333333333","1","0.593","6","4","0","6","0","beforeCP","1","crosscountryski.jpg"
"16","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.857142857142857","0.857142857142857","0.666666666666667","0.858","7","3","0","7","0","beforeCP","1","jumpingjack.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.875","0.875","0.75","1.066","8","4","0","8","1","beforeCP","1","pitchfork.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.888888888888889","0.888888888888889","0.8","1.632","9","5","0","9","1","beforeCP","1","gavel.jpg"
"16","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.9","0.9","1","1.456","10","5","0","10","1","beforeCP","1","bicycle.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.909090909090909","0.909090909090909","1","0.956","11","6","0","11","1","beforeCP","1","racquetballracket.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.916666666666667","0.916666666666667","1","1.322","12","7","0","12","1","beforeCP","1","rollerblade.jpg"
"16","m5","2","Kitchen & utensil","Hand labour tool & accessory","0","0.846153846153846","0.846153846153846","0.666666666666667","1.529","13","6","0","13","1","beforeCP","1","hedgetrimmer.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.857142857142857","0.857142857142857","0.714285714285714","0.944","14","7","0","14","1","beforeCP","1","jumpingjack.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","1","1","1","1.302","15","1","2","2","0","beforeCP","1","ellipticalmachine.jpg"
"16","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.5","0.5","0","1.133","16","1","2","4","0","afterCP","1","rope03.jpg"
"16","m2","2","Electronic device & accessory","Outdoor activity & sport item","0","0.333333333333333","0.333333333333333","0.5","0.752","17","2","2","6","0","afterCP","1","sportbag.jpg"
"16","m2","3","Kitchen & utensil","Outdoor activity & sport item","0","0.25","0.25","0.333333333333333","1.505","18","3","2","9","0","afterCP","1","toyhockeystick01.jpg"
"16","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.4","0.4","0.5","0.919","19","4","2","10","0","afterCP","1","fishinghook03.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.5","0.5","0.6","1.236","20","5","2","11","0","afterCP","1","volleyball.jpg"
"16","m5","1","Electronic device & accessory","Hand labour tool & accessory","0","0.428571428571429","0.428571428571429","0","0.971","21","2","2","12","0","afterCP","1","gluetube.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.5","0.5","0.333333333333333","0.886","22","3","2","13","0","afterCP","1","toyhardhat.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.555555555555556","0.555555555555556","0.666666666666667","1.216","23","6","2","14","0","beforeCP","1","cooler01.jpg"
"16","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.6","0.6","0.5","1.953","24","4","2","17","0","beforeCP","1","saw02b.jpg"
"16","m2","3","Kitchen & utensil","Outdoor activity & sport item","0","0.545454545454545","0.545454545454545","0.571428571428571","1.069","25","7","2","19","0","afterCP","1","canoepaddle02.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.583333333333333","0.583333333333333","0.6","1.807","26","5","2","20","0","beforeCP","1","snowshovel.jpg"
"16","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.615384615384615","0.615384615384615","0.625","0.887","27","8","2","21","0","beforeCP","1","surfboard.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.642857142857143","0.642857142857143","0.666666666666667","1.903","28","6","2","22","0","beforeCP","1","chainsaw.jpg"
"16","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","0.666666666666667","1.092","29","9","2","23","0","beforeCP","1","bikelock.jpg"
"16","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.6875","0.6875","0.714285714285714","1.023","30","7","2","24","0","beforeCP","1","lawnmower.jpg"
"16","m5","3","Electronic device & accessory","Hand labour tool & accessory","0","0.647058823529412","0.647058823529412","0.625","0.926","31","8","2","26","1","beforeCP","1","adjustablewrench01b.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.666666666666667","0.666666666666667","0.666666666666667","0.755","32","9","2","27","1","beforeCP","1","boltcutter.jpg"
"16","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.684210526315789","0.684210526315789","0.7","0.554","33","10","2","28","1","beforeCP","1","fishingrod.jpg"
"16","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.7","0.7","0.727272727272727","1.084","34","11","2","29","1","beforeCP","1","swimgoggles.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.714285714285714","0.714285714285714","0.75","0.754","35","12","2","30","1","beforeCP","1","outdoorheater.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.727272727272727","0.727272727272727","0.7","0.667","36","10","2","31","1","beforeCP","1","aircompressor.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.739130434782609","0.739130434782609","0.727272727272727","1.702","37","11","2","32","1","beforeCP","1","flooringstapler.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.75","0.75","0.75","2.405","38","12","2","34","1","beforeCP","1","sledgehammer.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.76","0.76","0.769230769230769","0.984","39","13","2","35","1","beforeCP","1","mallet01b.jpg"
"16","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.769230769230769","0.769230769230769","0.769230769230769","1.069","40","13","2","37","1","beforeCP","1","badmintonracket.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.777777777777778","0.777777777777778","0.785714285714286","0.651","41","14","2","38","1","beforeCP","1","propanetank01.jpg"
"16","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.785714285714286","0.785714285714286","0.8","0.72","42","15","2","39","1","beforeCP","1","exercisebike.jpg"
"16","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.793103448275862","0.793103448275862","0.8125","0.654","43","16","2","40","1","beforeCP","1","weight01.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.8","0.8","0.785714285714286","0.789","44","14","2","41","1","beforeCP","1","puttyknife.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.806451612903226","0.806451612903226","0.8","1.702","45","15","2","43","1","beforeCP","1","bungeecord02.jpg"
"16","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.8125","0.8125","0.823529411764706","0.839","46","17","2","44","1","beforeCP","1","patioumbrella.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.818181818181818","0.818181818181818","0.8125","1.335","47","16","2","45","1","beforeCP","1","wateringcan.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.823529411764706","0.823529411764706","0.823529411764706","1.105","48","17","2","46","1","beforeCP","1","bucket02.jpg"
"16","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.828571428571429","0.828571428571429","0.833333333333333","0.886","49","18","2","47","1","beforeCP","1","soccerball.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.833333333333333","0.833333333333333","0.833333333333333","0.987","50","18","2","48","1","beforeCP","1","wheel01.jpg"
"16","m5","2","Hand labour tool & accessory","Kitchen & utensil","0","0.810810810810811","0","0","0.87","51","1","3","1","0","afterCP","1","measuringcup01.jpg"
"16","m5","4","Hand labour tool & accessory","Kitchen & utensil","0","0.789473684210526","0","0","1.505","52","2","3","2","0","afterCP","1","watercooler.jpg"
"16","m5","3","Hand labour tool & accessory","Kitchen & utensil","0","0.769230769230769","0","0","1.07","53","3","3","4","0","afterCP","1","cowbell.jpg"
"16","m2","3","Outdoor activity & sport item","Electronic device & accessory","0","0.75","0","0","1.004","54","1","3","5","0","afterCP","1","videocamera01a.jpg"
"16","m5","1","Hand labour tool & accessory","Kitchen & utensil","0","0.731707317073171","0","0","1.22","55","4","3","6","0","afterCP","1","shotglass.jpg"
"16","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.738095238095238","0.166666666666667","0.5","1.037","56","2","3","7","0","afterCP","1","atm.jpg"
"16","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.744186046511628","0.285714285714286","0.2","0.654","57","5","3","8","0","afterCP","1","handmixer01d.jpg"
"16","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.75","0.375","0.333333333333333","0.619","58","6","3","10","0","afterCP","1","coffeepot03a.jpg"
"16","m2","3","Electronic device & accessory","Electronic device & accessory","1","0.755555555555556","0.444444444444444","0.666666666666667","0.87","59","3","3","12","0","afterCP","1","fan.jpg"
"16","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.760869565217391","0.5","0.75","1.121","60","4","3","13","0","afterCP","1","extensioncord.jpg"
"16","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.765957446808511","0.545454545454545","0.8","0.602","61","5","3","15","0","afterCP","1","headphones02b.jpg"
"16","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.770833333333333","0.583333333333333","0.833333333333333","1.121","62","6","3","16","0","beforeCP","1","coffeemachine.jpg"
"16","m2","2","Electronic device & accessory","Electronic device & accessory","1","0.775510204081633","0.615384615384615","0.857142857142857","0.986","63","7","3","18","0","beforeCP","1","airconditioner.jpg"
"16","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.78","0.642857142857143","0.428571428571429","1.236","64","7","3","19","0","beforeCP","1","waterbottle03.jpg"
"16","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.784313725490196","0.666666666666667","0.875","1.02","65","8","3","20","0","beforeCP","1","lightbulb01.jpg"
"16","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.788461538461539","0.6875","0.888888888888889","1.104","66","9","3","21","0","beforeCP","1","phonejack.jpg"
"16","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.792452830188679","0.705882352941176","0.5","0.971","67","8","3","22","0","beforeCP","1","bottlecap.jpg"
"16","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.796296296296296","0.722222222222222","0.555555555555556","0.819","68","9","3","23","0","beforeCP","1","contactlens.jpg"
"16","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.8","0.736842105263158","0.9","0.854","69","10","3","24","0","beforeCP","1","usbcable01a.jpg"
"16","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.803571428571428","0.75","0.6","0.602","70","10","3","25","1","beforeCP","1","towel01.jpg"
"16","m2","2","Electronic device & accessory","Electronic device & accessory","1","0.807017543859649","0.761904761904762","0.909090909090909","1.431","71","11","3","27","1","beforeCP","1","dvdplayer.jpg"
"16","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.810344827586207","0.772727272727273","0.916666666666667","0.635","72","12","3","28","1","beforeCP","1","fuse.jpg"
"16","m5","2","Outdoor activity & sport item","Kitchen & utensil","0","0.796610169491525","0.739130434782609","0.545454545454545","1.211","73","11","3","31","1","beforeCP","1","servingspoon01.jpg"
"16","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.8","0.75","0.923076923076923","0.836","74","13","3","32","1","beforeCP","1","ethernetcable02.jpg"
"16","m5","2","Electronic device & accessory","Kitchen & utensil","0","0.786885245901639","0.72","0.5","1.038","75","12","3","34","1","beforeCP","1","peeler01.jpg"
"16","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.790322580645161","0.730769230769231","0.538461538461539","0.784","76","13","3","35","1","beforeCP","1","corkscrew03a.jpg"
"16","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.793650793650794","0.740740740740741","0.928571428571428","0.888","77","14","3","36","1","beforeCP","1","vhstape.jpg"
"16","m5","4","Electronic device & accessory","Kitchen & utensil","0","0.78125","0.714285714285714","0.5","1.471","78","14","3","37","1","beforeCP","1","hourglass.jpg"
"16","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.784615384615385","0.724137931034483","0.533333333333333","0.551","79","15","3","38","1","beforeCP","1","rollingpin01a.jpg"
"16","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.787878787878788","0.733333333333333","0.5625","0.887","80","16","3","39","1","beforeCP","1","oven.jpg"
"16","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.791044776119403","0.741935483870968","0.588235294117647","0.604","81","17","3","40","1","beforeCP","1","dishrack.jpg"
"16","m2","3","Electronic device & accessory","Electronic device & accessory","1","0.794117647058823","0.75","0.933333333333333","1.02","82","15","3","42","1","beforeCP","1","cellphone.jpg"
"16","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.797101449275362","0.757575757575758","0.9375","1.27","83","16","3","43","1","beforeCP","1","ipad02.jpg"
"16","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.8","0.764705882352941","0.941176470588235","0.67","84","17","3","44","1","beforeCP","1","djmixer02.jpg"
"16","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.802816901408451","0.771428571428571","0.611111111111111","0.605","85","18","3","45","1","beforeCP","1","jar02.jpg"
"16","m2","3","Electronic device & accessory","Electronic device & accessory","1","0.805555555555555","0.777777777777778","0.944444444444444","0.67","86","18","3","48","1","beforeCP","1","electricoutlet.jpg"
"16","m2","2","Electronic device & accessory","Kitchen & utensil","0","0.794520547945205","0","0","0.953","87","1","4","2","0","afterCP","1","cork02.jpg"
"16","m2","2","Electronic device & accessory","Kitchen & utensil","0","0.783783783783784","0","0","0.765","88","2","4","3","0","afterCP","1","bowl02a.jpg"
"16","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.786666666666667","0.333333333333333","0.333333333333333","0.767","89","3","4","4","0","afterCP","1","spoon01.jpg"
"16","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.789473684210526","0.5","0.5","1.373","90","4","4","5","0","afterCP","1","cookiecutter.jpg"
"16","m5","2","Outdoor activity & sport item","Hand labour tool & accessory","0","0.779220779220779","0.4","0","0.969","91","1","4","6","0","afterCP","1","knifesharpener.jpg"
"16","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.769230769230769","0.333333333333333","0","1.086","92","2","4","7","0","afterCP","1","pipewrench.jpg"
"16","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.772151898734177","0.428571428571429","0.6","0.953","93","5","4","9","0","afterCP","1","butterknife.jpg"
"16","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.775","0.5","0.666666666666667","1.32","94","6","4","11","0","afterCP","1","pitcher02b.jpg"
"16","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.765432098765432","0.444444444444444","0","1.972","95","3","4","12","0","afterCP","1","leafrake.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.768292682926829","0.5","0.25","0.767","96","4","4","13","0","afterCP","1","painttray.jpg"
"16","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.771084337349398","0.545454545454545","0.4","0.803","97","5","4","14","0","afterCP","1","hammer01.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.773809523809524","0.583333333333333","0.5","2.203","98","6","4","17","0","beforeCP","1","axe01.jpg"
"16","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.776470588235294","0.615384615384615","0.714285714285714","0.604","99","7","4","19","0","beforeCP","1","spicerack.jpg"
"16","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.77906976744186","0.642857142857143","0.571428571428571","1.061","100","7","4","20","0","beforeCP","1","ladder.jpg"
"16","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.781609195402299","0.666666666666667","0.625","0.62","101","8","4","21","0","beforeCP","1","hoe.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.784090909090909","0.6875","0.666666666666667","0.82","102","9","4","22","0","beforeCP","1","staplegun.jpg"
"16","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.786516853932584","0.705882352941176","0.7","0.82","103","10","4","23","0","beforeCP","1","stubbywrench01a.jpg"
"16","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.788888888888889","0.722222222222222","0.75","0.945","104","8","4","24","0","beforeCP","1","gravyboat.jpg"
"16","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.791208791208791","0.736842105263158","0.727272727272727","0.917","105","11","4","25","1","beforeCP","1","tape02a.jpg"
"16","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.793478260869565","0.75","0.777777777777778","0.9","106","9","4","28","1","beforeCP","1","pastaspoon.jpg"
"16","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.795698924731183","0.761904761904762","0.75","0.986","107","12","4","29","1","beforeCP","1","wheelbarrow01.jpg"
"16","m2","4","Kitchen & utensil","Kitchen & utensil","1","0.797872340425532","0.772727272727273","0.8","1.435","108","10","4","31","1","beforeCP","1","breadknife.jpg"
"16","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.8","0.782608695652174","0.818181818181818","0.885","109","11","4","32","1","beforeCP","1","martiniglass01b.jpg"
