"first_character","second_character","Cue","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","trial_cond","switch_cond","cuedCharacter","obj_category","image","participant","task_resp.keys","task_resp.corr","task_resp.rt","trialNum","response","respCat","Q1","V1","Delta1","Q2","V2","Delta2","Q3","V3","Delta3","Q4","V4","Delta4","Prob","Delta","P1","P2","P3","P4"
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,0,4,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/exercisebike.jpg",14,2,1,1.113695,133,2,"Outdoor activity & sport item",NA,0.0250096104273433,-0.0537881868793849,NA,0.435803107165798,-0.937282051591743,NA,0.0016377194128495,-0.00352224430245566,NA,0.537549562994009,0.994592482773583,0.0475773626593527,NA,0.0552584267266051,0.849863512573351,0.047300698040691,0.0475773626593527
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/chainsaw.jpg",14,3,0,1.07991,134,3,"Outdoor activity & sport item",NA,0.0116285870563003,-0.0250096104273433,NA,0.737668337366677,0.564196892834202,NA,0.000761481784030192,-0.0016377194128495,NA,0.249941593792993,-0.537549562994009,0.470507154410797,NA,0.0963789842757185,0.343457145388914,0.0896567159245713,0.470507154410797
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,0,4,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/gravyboat.jpg",14,3,0,0.851155,135,3,"Outdoor activity & sport item",NA,0.00540688297879735,-0.0116285870563003,NA,0.342989768059971,-0.737668337366677,NA,0.53538932032388,0.99923851821597,NA,0.116214028637351,-0.249941593792993,0.15474569026236,NA,0.0740374297378699,0.69962699502249,0.0715898849772804,0.15474569026236
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/spicerack.jpg",14,4,0,1.301595,136,4,"Outdoor activity & sport item",NA,0.0544279782321767,-0.117058291376608,NA,0.24877253638714,-0.53503527040231,NA,0.696546798477771,0.652637015680183,NA,0.00025268690291254,-0.000543453901264008,0.0944948122983427,NA,0.135501022636783,0.493723276618643,0.276280888446232,0.0944948122983427
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",4,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/mallet01b.jpg",14,1,0,1.03424,137,1,"Kitchen & utensil",NA,0.00251400994848892,-0.00540688297879735,NA,0.694513407108426,0.657010231940029,NA,0.248937157117527,-0.53538932032388,NA,0.0540354258255582,-0.116214028637351,0.495300705956599,NA,0.096128362172901,0.273139953487832,0.495300705956599,0.135430978382668
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",3,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/bucket02.jpg",14,3,1,1.301675,138,3,"Hand labour tool & accessory",NA,0.00116892598672574,-0.00251400994848892,NA,0.857959505195315,0.305486592891574,NA,0.115747000997831,-0.248937157117527,NA,0.0251245678201278,-0.0540354258255582,0.663370016108473,NA,0.0779961073209904,0.663370016108473,0.167161368019419,0.0914725085511178
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/sledgehammer.jpg",14,1,1,1.75422,139,1,"Hand labour tool & accessory",NA,0.000543509369668176,-0.00116892598672574,NA,0.933956177999862,0.142040494804685,NA,0.0538182744397087,-0.115747000997831,NA,0.011682038190761,-0.0251245678201278,0.801711749642012,NA,0.0566164636397535,0.801711749642012,0.0807003384444146,0.0609714482738202
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/stubbywrench01a.jpg",14,3,1,0.880335,140,3,"Hand labour tool & accessory",NA,0.000252712693764766,-0.000543509369668176,NA,0.969291951352439,0.0660438220001378,NA,0.0250236000820623,-0.0538182744397087,NA,0.00543173587173382,-0.011682038190761,0.848115002722611,NA,0.0472540986136183,0.848115002722611,0.0557202072109693,0.0489106914528016
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/shotglass.jpg",14,2,1,0.798595,141,2,"Kitchen & utensil",NA,0.0253070908485366,-0.0544279782321767,NA,0.115670458162422,-0.24877253638714,NA,0.858904960488458,0.303453201522229,NA,0.00011749050058344,-0.00025268690291254,0.665116109862666,NA,0.0912489330038728,0.166465628473943,0.665116109862666,0.0771693286595183
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pipewrench.jpg",14,1,1,0.781585,142,1,"Hand labour tool & accessory",NA,0.000117502492420387,-0.000252712693764766,NA,0.985721840087647,0.0307080486475609,NA,0.0116350917524954,-0.0250236000820623,NA,0.00252556566743754,-0.00543173587173382,0.866185326208704,NA,0.0432247215300496,0.866185326208704,0.0466671454779995,0.0439228067832474
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",3,0,4,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/bottlecap.jpg",14,1,0,0.618695,143,1,"Hand labour tool & accessory",NA,5.463451605583e-05,-0.000117502492420387,NA,0.458325900919416,-0.985721840087647,NA,0.540445165575924,0.988364908247505,NA,0.00117429898860365,-0.00252556566743754,0.873894406482512,NA,0.0414310145805653,0.873894406482512,0.0429337818753004,0.0417407970616223
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,0,4,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/propanetank01.jpg",14,1,0,0.73223,144,1,"Kitchen & utensil",NA,0.0117669049635481,-0.0253070908485366,NA,0.0537826847200017,-0.115670458162422,NA,0.399360523233436,-0.858904960488458,NA,0.535089887083014,0.999882509499417,0.802311172900474,NA,0.060873198726555,0.0805057536997266,0.802311172900474,0.0563098746732445
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/cleaver01.jpg",14,3,1,1.18334,145,3,"Kitchen & utensil",NA,0.00547119592883504,-0.0117669049635481,NA,0.025007052117226,-0.0537826847200017,NA,0.720723820735955,0.600639476766564,NA,0.248797931217984,-0.535089887083014,0.315795755132453,NA,0.0952104243675421,0.108425539320704,0.315795755132453,0.4805682811793
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",2,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pressurewasher.jpg",14,2,1,1.16011,146,2,"Hand labour tool & accessory",NA,2.54031236543953e-05,-5.463451605583e-05,NA,0.748140642350232,0.541674099080584,NA,0.251287946900014,-0.540445165575924,NA,0.00054600762609934,-0.00117429898860365,0.360409362676665,NA,0.0873214068728113,0.360409362676665,0.464644849285803,0.0876243811647208
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,0,4,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/lifesaver.jpg",14,1,0,1.04547,147,1,"Kitchen & utensil",NA,0.00254391320270128,-0.00547119592883504,NA,0.0116273975322971,-0.025007052117226,NA,0.335111165258872,-0.720723820735955,NA,0.65071752400613,0.751202068782016,0.685913734488753,NA,0.0750492734874435,0.0797246092132748,0.685913734488753,0.159312382810529
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",4,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/cowbell.jpg",14,2,0,0.920565,148,2,"Outdoor activity & sport item",NA,0.00118282994560128,-0.00254391320270128,NA,0.00540632989207624,-0.0116273975322971,NA,0.690850134590817,0.664888834741128,NA,0.302560705571506,-0.65071752400613,0.606124225067899,NA,0.0816126572666142,0.0839384489228776,0.228324668742609,0.606124225067899
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/waterbottle03.jpg",14,2,1,1.430625,149,2,"Kitchen & utensil",NA,0.000549974220317534,-0.00118282994560128,NA,0.00251375278266442,-0.00540632989207624,NA,0.856256212634812,0.309149865409183,NA,0.140680060362206,-0.302560705571506,0.649664276896412,NA,0.0769376969367467,0.0779495015708054,0.649664276896412,0.195448524596036
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/jumpercables.jpg",14,3,1,1.86187,150,3,"Hand labour tool & accessory",NA,1.1811556832334e-05,-2.54031236543953e-05,NA,0.88289427878604,0.251859357649768,NA,0.116840035362206,-0.251287946900014,NA,0.000253874294921375,-0.00054600762609934,0.707782738044282,NA,0.0699563119179629,0.707782738044282,0.152191884783456,0.0700690652542983
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",2,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pliers02b.jpg",14,3,0,1.33269,151,3,"Electronic device & accessory",NA,5.49195747347853e-06,-1.1811556832334e-05,NA,0.945549968565743,0.11710572121396,NA,0.0543264968807812,-0.116840035362206,NA,0.000118042596002311,-0.000253874294921375,0.0532287769160608,NA,0.0532287769160608,0.817101031669544,0.076401541227633,0.0532686501867623
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",1,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/canister.jpg",14,2,0,1.05089,152,2,"Outdoor activity & sport item",NA,0.00025571862137809,-0.000549974220317534,NA,0.00116880641368453,-0.00251375278266442,NA,0.933164207014161,0.143743787365188,NA,0.0654112679507768,-0.140680060362206,0.0873430883458215,NA,0.0566196884140428,0.0569646928029154,0.79907253043722,0.0873430883458215
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/contactlens.jpg",14,3,1,0.58197,153,3,"Kitchen & utensil",NA,0.000118900142777158,-0.00025571862137809,NA,0.000543453772419939,-0.00116880641368453,NA,0.968923712767514,0.0668357929858394,NA,0.030413933317289,-0.0654112679507768,0.847436213160598,NA,0.0472899776742276,0.0474237418951432,0.847436213160598,0.0578500672700313
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/woodenspoon.jpg",14,3,1,0.78488,154,3,"Kitchen & utensil",NA,5.52843741931728e-05,-0.000118900142777158,NA,0.000252686843004591,-0.000543453772419939,NA,0.985550622129065,0.0310762872324861,NA,0.0141414066537372,-0.030413933317289,0.865959959584009,NA,0.0432448244589411,0.0433016569557427,0.865959959584009,0.0474935590013071
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",4,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/spoon01.jpg",14,4,1,0.94916,155,4,"Kitchen & utensil",NA,2.57052847754688e-05,-5.52843741931728e-05,NA,0.000117490472728356,-0.000252686843004591,NA,0.993281548748243,0.014449377870935,NA,0.00657525549425347,-0.0141414066537372,0.873806528297591,NA,0.0414408192533772,0.0414661331114942,0.873806528297591,0.0432865193375377
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/ladder.jpg",14,1,1,1.883485,156,1,"Hand labour tool & accessory",NA,2.553566588947e-06,-5.49195747347853e-06,NA,0.974682655190051,0.0544500314342571,NA,0.0252599055981817,-0.0543264968807812,NA,5.48856451783755e-05,-0.000118042596002311,0.854093871783764,NA,0.0458344030862621,0.854093871783764,0.0542213610484175,0.0458503640815566
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",1,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/wheelbarrow01.jpg",14,2,0,0.639365,157,2,"Outdoor activity & sport item",NA,1.18731842984507e-06,-2.553566588947e-06,NA,0.988228327305931,0.0253173448099491,NA,0.0117449654857973,-0.0252599055981817,NA,2.55198898420325e-05,-5.48856451783755e-05,0.0426085022749466,NA,0.0426016050574596,0.868726221516079,0.046063671151515,0.0426085022749466
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",1,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/pastaspoon.jpg",14,1,1,1.118665,158,1,"Kitchen & utensil",NA,1.19520510999932e-05,-2.57052847754688e-05,NA,5.46289273228274e-05,-0.000117490472728356,NA,0.996876157048046,0.0067184512517573,NA,0.0030572619735311,-0.00657525549425347,0.87729862049294,NA,0.0406194893633892,0.0406310242555315,0.87729862049294,0.0414508658881391
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,0,4,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/ipad02.jpg",14,1,0,1.13742,159,1,"Outdoor activity & sport item",NA,0.535035810203947,0.99999881268157,NA,0.459491329101834,-0.988228327305931,NA,0.00546099484522618,-0.0117449654857973,NA,1.18658489926264e-05,-2.55198898420325e-05,0.0411525426060635,NA,0.0411494450929416,0.875026165536417,0.0426718467645782,0.0411525426060635
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",3,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/martiniglass01b.jpg",14,3,1,0.812835,160,3,"Kitchen & utensil",NA,5.55728235437312e-06,-1.19520510999932e-05,NA,2.54005250905975e-05,-5.46289273228274e-05,NA,0.998547523168242,0.00312384295195389,NA,0.0014215190243129,-0.0030572619735311,0.878889472501962,NA,0.0402414422202099,0.0402467552181592,0.878889472501962,0.0406223300596684
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,0,4,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/adjustablewrench01b.jpg",14,4,0,0.858795,161,4,"Kitchen & utensil",NA,2.58394035532901e-06,-5.55728235437312e-06,NA,0.535047068491331,0.999974599474909,NA,0.464289391342128,-0.998547523168242,NA,0.000660956226184834,-0.0014215190243129,0.879622155208226,NA,0.0400665000272285,0.0400689595576643,0.879622155208226,0.0402423852068808
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/hoe.jpg",14,1,0,0.824395,162,1,"Outdoor activity & sport item",NA,0.248772787375868,-0.535035810203947,NA,0.748682525364224,0.540508670898166,NA,0.00253917005849442,-0.00546099484522618,NA,5.51720141377376e-06,-1.18658489926264e-05,0.0877707089052854,NA,0.459346214465898,0.363620305148326,0.0892627714804908,0.0877707089052854
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",4,1,4,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/gardenshears01a.jpg",14,3,0,0.92029,163,3,"Outdoor activity & sport item",NA,0.115670574863332,-0.248772787375868,NA,0.883146235281758,0.251317474635776,NA,0.00118062455077954,-0.00253917005849442,NA,2.56530413112983e-06,-5.51720141377376e-06,0.0699214552522557,NA,0.150946384222194,0.708660524450221,0.0704716360753297,0.0699214552522557
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",2,1,4,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/rollingpin01a.jpg",14,2,1,0.98993,164,2,"Kitchen & utensil",NA,1.20144116029011e-06,-2.58394035532901e-06,NA,0.248778022082556,-0.535047068491331,NA,0.750913455135197,0.535710608657872,NA,0.00030732134108698,-0.000660956226184834,0.367537808603817,NA,0.0874067476773385,0.457470497703285,0.367537808603817,0.0875849460155597
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,0,4,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/floppydisk02a.jpg",14,1,0,1.198355,165,1,"Kitchen & utensil",NA,0.535035816770519,0.99999879855884,NA,0.115673008817375,-0.248778022082556,NA,0.34914828082408,-0.750913455135197,NA,0.000142893588025735,-0.00030732134108698,0.71042503079296,NA,0.0696125397204505,0.150283937532353,0.71042503079296,0.0696784919542364
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/reflector.jpg",14,3,0,0.951265,167,3,"Electronic device & accessory",NA,0.248772790429093,-0.535035816770519,NA,0.0537838706846235,-0.115673008817375,NA,0.162341640263275,-0.34914828082408,NA,0.535101698623009,0.999857106411974,0.493312469126573,NA,0.493312469126573,0.134809109137462,0.277579314554491,0.0942991071814744
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",4,0,5,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/papershredder.jpg",14,1,0,0.882325,168,1,"Kitchen & utensil",NA,0.650705834425713,0.751227209570907,NA,0.0250076035489603,-0.0537838706846235,NA,0.0754831388576978,-0.162341640263275,NA,0.248803423167629,-0.535101698623009,0.161568189727863,NA,0.21109299707809,0.115481220000295,0.161568189727863,0.511857593193752
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/shinpad.jpg",14,1,0,0.88977,169,1,"Electronic device & accessory",NA,0.302555270328765,-0.650705834425713,NA,0.011627653928611,-0.0250076035489603,NA,0.0350969981735452,-0.0754831388576978,NA,0.650720077569079,0.751196576832371,0.624408661482323,NA,0.624408661482323,0.0901280291936585,0.105359189934268,0.180104119389751
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/iceskate.jpg",14,2,1,1.41304,170,2,"Outdoor activity & sport item",NA,0.140677533165968,-0.302555270328765,NA,0.00540644910732218,-0.011627653928611,NA,0.0163188666957272,-0.0350969981735452,NA,0.837597151030983,0.349279922430921,0.61425140487555,NA,0.209216502348447,0.0850633280311446,0.091468764744858,0.61425140487555
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",3,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/phonejack.jpg",14,1,0,1.311765,171,1,"Outdoor activity & sport item",NA,0.58881799712455,0.884329425136668,NA,0.410631861309994,-0.883146235281758,NA,0.000548948789483554,-0.00118062455077954,NA,1.19277597311614e-06,-2.56530413112983e-06,0.0531999827930842,NA,0.0760866401894453,0.81731916479679,0.0533942122206804,0.0531999827930842
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",1,0,5,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/staplegun.jpg",14,3,0,1.051405,172,3,"Outdoor activity & sport item",NA,0.0654100928936304,-0.140677533165968,NA,0.53754906635629,0.994593550892678,NA,0.00758769764058183,-0.0163188666957272,NA,0.389453143109498,-0.837597151030983,0.786891969253761,NA,0.0911217426800328,0.0599637643719196,0.0620225236942868,0.786891969253761
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,0,5,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/squeegee01b.jpg",14,2,0,1.187015,173,2,"Outdoor activity & sport item",NA,0.0304133869571463,-0.0654100928936304,NA,0.784976621016703,0.46245093364371,NA,0.00352801187474407,-0.00758769764058183,NA,0.181081980151406,-0.389453143109498,0.307220698377002,NA,0.112747570991552,0.485750697305432,0.0942810333260138,0.307220698377002
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",4,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/fuse.jpg",14,4,1,1.016725,174,4,"Electronic device & accessory",NA,0.808814866176665,0.41118200287545,NA,0.190929337392368,-0.410631861309994,NA,0.000255241832195076,-0.000548948789483554,NA,5.5459877243349e-07,-1.19277597311614e-06,0.526288996148931,NA,0.526288996148931,0.303274519540526,0.0852904416978414,0.0851460426127014
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/poolnet.jpg",14,3,0,1.799765,175,3,"Hand labour tool & accessory",NA,0.0141411526155345,-0.0304133869571463,NA,0.364986451955016,-0.784976621016703,NA,0.00164040113060973,-0.00352801187474407,NA,0.61923199429884,0.818918019848594,0.746015720074481,NA,0.0722790119745124,0.746015720074481,0.0665108374425768,0.115194430508429
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",3,1,5,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/hockeygoaliemask.jpg",14,3,1,1.03624,176,3,"Outdoor activity & sport item",NA,0.00657513737544611,-0.0141411526155345,NA,0.169705831414661,-0.364986451955016,NA,0.00076272868823631,-0.00164040113060973,NA,0.822956302521656,0.38076800570116,0.569059349147283,NA,0.0875455351104585,0.259170396445602,0.084224719296657,0.569059349147283
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,5,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/fan.jpg",14,3,0,1.645985,177,3,"Hand labour tool & accessory",NA,0.911105653604887,0.191185133823335,NA,0.0887754100736199,-0.190929337392368,NA,0.000118678452617758,-0.000255241832195076,NA,2.57868875058891e-07,-5.5459877243349e-07,0.112727127210715,NA,0.762327040132766,0.112727127210715,0.0624975264497481,0.0624483062067709
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",3,0,5,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/fryingpan02a.jpg",14,4,0,1.435895,178,4,"Outdoor activity & sport item",NA,0.00305720705245033,-0.00657513737544611,NA,0.0789072280953898,-0.169705831414661,NA,0.535389900090373,0.999237271311764,NA,0.382645664761787,-0.822956302521656,0.774492466515917,NA,0.061977016875005,0.102657916709292,0.0608725998997857,0.774492466515917
